Dot Point Measurements

Generated: Monday 26 May 2025 14:20:32

Filename	Frame	Time (mins)	Image row	Image col											campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
SAL-BV-049_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-049_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													64.2
SAL-BV-049_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													46.9
SAL-BV-049_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-049_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-049_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													46.5
SAL-BV-049_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													15.5
SAL-BV-049_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					15.5
SAL-BV-049_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-049_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													64.2
SAL-BV-049_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													46.9
SAL-BV-049_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-049_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-049_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													100.0
SAL-BV-049_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1													89.9
SAL-BV-049_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-049_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-049	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-054_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													100.0
SAL-BV-054_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													89.9
SAL-BV-054_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
SAL-BV-054_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
SAL-BV-054_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													64.2
SAL-BV-054_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													46.9
SAL-BV-054_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
SAL-BV-054_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					64.2
SAL-BV-054_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													46.5
SAL-BV-054_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					15.5
SAL-BV-054_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	High	High (>3m)	3					15.5
SAL-BV-054_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					46.5
SAL-BV-054_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													64.2
SAL-BV-054_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	High	Wall	4					46.9
SAL-BV-054_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
SAL-BV-054_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					64.2
SAL-BV-054_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1													100.0
SAL-BV-054_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	High	Wall	4					89.9
SAL-BV-054_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	High	High (>3m)	3					89.9
SAL-BV-054_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-054	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-056_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													100.0
SAL-BV-056_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													89.9
SAL-BV-056_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-056_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-056_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													64.2
SAL-BV-056_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													46.9
SAL-BV-056_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-056_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-056_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													46.5
SAL-BV-056_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													15.5
SAL-BV-056_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					15.5
SAL-BV-056_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-056_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													64.2
SAL-BV-056_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													46.9
SAL-BV-056_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-056_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-056_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													100.0
SAL-BV-056_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1													89.9
SAL-BV-056_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-056_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-056	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-057_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													100.0
SAL-BV-057_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													89.9
SAL-BV-057_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													89.9
SAL-BV-057_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-057_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													64.2
SAL-BV-057_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													46.9
SAL-BV-057_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-057_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-057_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													46.5
SAL-BV-057_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													15.5
SAL-BV-057_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					15.5
SAL-BV-057_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-057_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													64.2
SAL-BV-057_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													46.9
SAL-BV-057_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-057_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-057_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													100.0
SAL-BV-057_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1													89.9
SAL-BV-057_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-057_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-057	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-059_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													100.0
SAL-BV-059_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													89.9
SAL-BV-059_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-059_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-059_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													64.2
SAL-BV-059_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													46.9
SAL-BV-059_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-059_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-059_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													46.5
SAL-BV-059_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													15.5
SAL-BV-059_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					15.5
SAL-BV-059_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-059_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													64.2
SAL-BV-059_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													46.9
SAL-BV-059_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-059_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-059_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													100.0
SAL-BV-059_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1													89.9
SAL-BV-059_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-059_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-059	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-063-1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													100.0
SAL-BV-063-1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													89.9
SAL-BV-063-1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					89.9
SAL-BV-063-1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
SAL-BV-063-1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													64.2
SAL-BV-063-1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													46.9
SAL-BV-063-1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					46.9
SAL-BV-063-1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-063-1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													46.5
SAL-BV-063-1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													15.5
SAL-BV-063-1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					15.5
SAL-BV-063-1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-063-1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													64.2
SAL-BV-063-1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													46.9
SAL-BV-063-1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					46.9
SAL-BV-063-1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-063-1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													100.0
SAL-BV-063-1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													89.9
SAL-BV-063-1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					89.9
SAL-BV-063-1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-063_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													100.0
SAL-BV-063_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													89.9
SAL-BV-063_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					89.9
SAL-BV-063_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
SAL-BV-063_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													64.2
SAL-BV-063_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													46.9
SAL-BV-063_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					46.9
SAL-BV-063_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-063_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													46.5
SAL-BV-063_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													15.5
SAL-BV-063_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					15.5
SAL-BV-063_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-063_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													64.2
SAL-BV-063_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													46.9
SAL-BV-063_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					46.9
SAL-BV-063_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-063_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													100.0
SAL-BV-063_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1													89.9
SAL-BV-063_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	High	High (>3m)	3					89.9
SAL-BV-063_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-063	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-068_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													100.0
SAL-BV-068_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													89.9
SAL-BV-068_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
SAL-BV-068_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	Flat		0					100.0
SAL-BV-068_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													64.2
SAL-BV-068_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													46.9
SAL-BV-068_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	High	High (>3m)	3					46.9
SAL-BV-068_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-068_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													46.5
SAL-BV-068_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													15.5
SAL-BV-068_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	High	High (>3m)	3					15.5
SAL-BV-068_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-068_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													64.2
SAL-BV-068_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													46.9
SAL-BV-068_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	High	High (>3m)	3					46.9
SAL-BV-068_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-068_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1													100.0
SAL-BV-068_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	High	High (>3m)	3					89.9
SAL-BV-068_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	High	High (>3m)	3					89.9
SAL-BV-068_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-068	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
SAL-BV-080_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													100.0
SAL-BV-080_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													89.9
SAL-BV-080_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-080_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-080_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													64.2
SAL-BV-080_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													46.9
SAL-BV-080_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-080_1_X.JPG	      0		941	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-080_1_X.JPG	      0		139	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													46.5
SAL-BV-080_1_X.JPG	      0		406	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													15.5
SAL-BV-080_1_X.JPG	      0		674	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					15.5
SAL-BV-080_1_X.JPG	      0		941	960											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					46.5
SAL-BV-080_1_X.JPG	      0		139	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													64.2
SAL-BV-080_1_X.JPG	      0		406	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													46.9
SAL-BV-080_1_X.JPG	      0		674	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					46.9
SAL-BV-080_1_X.JPG	      0		941	1342											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					64.2
SAL-BV-080_1_X.JPG	      0		139	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													100.0
SAL-BV-080_1_X.JPG	      0		406	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1													89.9
SAL-BV-080_1_X.JPG	      0		674	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					89.9
SAL-BV-080_1_X.JPG	      0		941	1724											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-080	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-083_1_X.JPG	      0		139	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1													100.0
SAL-BV-083_1_X.JPG	      0		406	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
SAL-BV-083_1_X.JPG	      0		674	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
SAL-BV-083_1_X.JPG	      0		941	196											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1					Relief	Low / moderate	Low (<1m)	1					100.0
SAL-BV-083_1_X.JPG	      0		139	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1													64.2
SAL-BV-083_1_X.JPG	      0		406	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1													46.9
SAL-BV-083_1_X.JPG	      0		674	578											2022-11_Salisbury_stereo-BRUVs	Yes	SAL-BV-083	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
